Start;End;AccountCode;SecurityId; Time ms
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1003015; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1000941; 1
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1001021; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1009221; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1003587; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1156;1007682; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1000600; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1002163; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1002185; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1002037; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1001032; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1007182; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1002243; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1007173; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1001289; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1002521; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1007556; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1001277; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1001681; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1005940; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1003365; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1005267; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1003364; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1003362; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1007369; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1003292; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1008544; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1002483; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1001924; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1001425; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1003015; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1000941; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1001021; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1009221; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1003587; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1036;1007682; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1000600; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1002163; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1002185; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1002037; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1001032; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1007182; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1002243; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1007173; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1001289; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1002521; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1007556; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1001277; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1001681; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1005940; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1003365; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1005267; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1003364; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1003362; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1007369; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1003292; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1008544; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1002483; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1001924; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1001425; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1003015; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1000941; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1001021; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1009221; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1003587; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1066;1007682; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1000600; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1002163; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1002185; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1002037; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1001032; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1007182; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1002243; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1007173; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1001289; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1002521; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1007556; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1001277; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1001681; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1005940; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1003365; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1005267; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1003364; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1003362; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1007369; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1003292; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1008544; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1002483; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1001924; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1001425; 0
01-01-2012 00:00:00;31-03-2012 00:00:00;1062;1003015; 0
