01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1007369; 48
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1003292; 48
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1008544; 69
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1002483; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1001924; 54
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1001425; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1003015; 25
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1000941; 26
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1001021; 23
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1009221; 28
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1003587; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1103;1007682; 33
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;; 24
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1000600; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1002163; 24
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1002185; 33
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1002037; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1001032; 51
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1007182; 32
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1002243; 55
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1007173; 53
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1001289; 52
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1002521; 31
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1007556; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1001277; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1001681; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1005940; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1003365; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1005267; 36
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1003364; 48
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1003362; 47
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1007369; 38
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1003292; 82
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1008544; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1002483; 34
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1001924; 31
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1001425; 38
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1003015; 73
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1000941; 32
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1001021; 78
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1009221; 22
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1003587; 14
01-01-2012 00:00:00;31-01-2012 00:00:00;1125;1007682; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;; 31
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1000600; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1002163; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1002185; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1002037; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1001032; 47
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1007182; 79
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1002243; 60
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1007173; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1001289; 54
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1002521; 49
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1007556; 26
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1001277; 32
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1001681; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1005940; 28
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1003365; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1005267; 40
